A,B
200,0.00132300547
400,0.005861775359999998
600,0.02037535671
800,0.04250856346499999
1000,0.07853437038500001
1200,0.15182539827999997
1400,0.297831548715
1600,0.547120375685
1800,1.112250178485
2000,1.84376392765
2200,2.5517276912400004
2400,3.9922817856800004
2600,4.7630938148899995
2800,6.917934742809999
3000,8.292559583315
3200,10.334810942654999
3400,12.443035147244998
3600,15.633616929230001
3800,18.111483177595
4000,22.440408940835
4200,25.317421737580005
