A,B
200,0.00132300547
400,0.005861775359999998
600,0.02037535671
800,0.04250856346499999
1000,0.07853437038500001
1200,0.15182539827999997
1400,0.297831548715
1600,0.547120375685
1800,1.112250178485
2000,1.84376392765
