A,B
200,0.00031985494
400,0.00097984459
600,0.0020716421249999998
800,0.00351958253
1000,0.0048478225399999995
1200,0.006577200164999998
1400,0.012757046555000005
1600,0.025320270060000004
1800,0.030469352345000002
2000,0.04187810246500002
2200,0.05180898402
2400,0.07123123123
2600,0.08512056652999998
2800,0.095677773135
3000,0.12078307189499998
3200,0.13720938868500002
